Date Time,Open,High,Low,Close,Volume
2013-10-15 12:45:00,10551.2998,10551.2998,10491.9502,10521.2002,101850.0
2013-10-15 13:00:00,10521.2002,10575.25,10521.2002,10564.0,87150.0
2013-10-15 13:15:00,10566.0,10572.0,10549.0,10558.5,38775.0
2013-10-15 13:30:00,10555.5,10594.0,10555.5,10580.0,79725.0
2013-10-15 13:45:00,10580.0,10580.0,10532.5,10561.9502,56850.0
2013-10-15 14:00:00,10561.9502,10584.7998,10530.0,10555.0,60200.0
2013-10-15 14:15:00,10555.0,10612.2998,10546.0,10574.0,166050.0
2013-10-15 14:30:00,10574.0,10580.0,10487.2998,10502.7002,164875.0
2013-10-15 14:45:00,10502.1504,10502.1504,10451.0498,10488.0,191875.0
2013-10-15 15:00:00,10488.0,10498.9502,10436.0,10444.0,134675.0
2013-10-15 15:15:00,10446.0498,10448.0,10381.5,10399.4004,293300.0
2013-10-17 09:15:00,10427.0,10428.0,10326.0,10352.6504,314575.0
2013-10-17 09:30:00,10354.5,10393.6504,10337.0,10380.0,146850.0
2013-10-17 09:45:00,10382.0996,10414.25,10368.0498,10378.0,137350.0
2013-10-17 10:00:00,10378.9004,10401.1504,10332.4004,10347.75,146850.0
2013-10-17 10:15:00,10347.75,10375.75,10341.0,10372.9004,59500.0
2013-10-17 10:30:00,10372.9004,10413.0,10360.6504,10405.0,123450.0
2013-10-17 10:45:00,10405.0,10415.0,10393.8496,10402.0,50400.0
2013-10-17 11:00:00,10401.9502,10402.7998,10339.0,10359.0,89350.0
2013-10-17 11:15:00,10358.3496,10364.7002,10311.5,10339.9502,126250.0
2013-10-17 11:30:00,10339.9502,10355.5,10336.0996,10353.25,49375.0
2013-10-17 11:45:00,10353.25,10390.0,10350.0996,10366.0,71275.0
2013-10-17 12:00:00,10366.0,10378.0,10356.3496,10376.0498,40125.0
2013-10-17 12:15:00,10376.0498,10396.8496,10376.0,10395.0498,50675.0
2013-10-17 12:30:00,10395.0498,10413.0996,10361.0,10373.1504,86300.0
2013-10-17 12:45:00,10375.0,10408.0498,10370.0,10396.0498,59600.0
2013-10-17 13:00:00,10396.0498,10408.0,10364.4004,10398.25,76350.0
2013-10-17 13:15:00,10398.25,10403.9502,10356.9502,10373.1504,57000.0
2013-10-17 13:30:00,10373.1504,10376.4004,10312.0996,10340.0,185625.0
2013-10-17 13:45:00,10340.0,10356.0,10295.0,10305.0,146500.0
2013-10-17 14:00:00,10302.0,10340.0,10296.0498,10326.5,83975.0
2013-10-17 14:15:00,10326.5,10380.0,10315.2002,10362.0,120975.0
2013-10-17 14:30:00,10362.0,10380.9502,10352.5,10362.9004,43025.0
2013-10-17 14:45:00,10362.9004,10463.5,10360.0,10429.0,316275.0
2013-10-17 15:00:00,10428.5996,10440.0,10335.5498,10350.0,211450.0
2013-10-17 15:15:00,10351.2002,10371.75,10347.0996,10368.9502,124650.0
2013-10-18 09:15:00,10432.0,10529.6504,10421.6504,10525.0,355225.0
2013-10-18 09:30:00,10525.0,10549.0,10516.0498,10536.0,177075.0
2013-10-18 09:45:00,10536.0,10588.0,10535.25,10582.5996,209575.0
2013-10-18 10:00:00,10582.0,10638.9004,10578.7002,10629.9502,222300.0
2013-10-18 10:15:00,10630.0996,10638.0,10604.5498,10618.2998,124750.0
2013-10-18 10:30:00,10618.2998,10635.0,10612.75,10631.3496,61475.0
2013-10-18 10:45:00,10631.3496,10637.75,10614.0,10635.1504,80125.0
2013-10-18 11:00:00,10635.1504,10667.0498,10634.0,10666.0,141150.0
2013-10-18 11:15:00,10667.25,10694.7002,10665.0996,10684.8496,168725.0
2013-10-18 11:30:00,10684.9004,10686.7998,10634.0,10657.0498,148150.0
2013-10-18 11:45:00,10657.0498,10669.2002,10640.0,10665.4502,56125.0
2013-10-18 12:00:00,10665.4502,10675.0,10657.0,10658.0996,57000.0
2013-10-18 12:15:00,10658.0996,10662.2002,10617.0,10638.25,91725.0
2013-10-18 12:30:00,10637.4004,10662.0,10625.1504,10658.0,56925.0
2013-10-18 12:45:00,10656.2002,10662.0,10641.9004,10650.5996,33050.0
2013-10-18 13:00:00,10650.5996,10708.0,10645.7002,10700.0,130050.0
2013-10-18 13:15:00,10701.0996,10717.5996,10687.3496,10698.0498,104400.0
2013-10-18 13:30:00,10698.0498,10724.3496,10693.0,10711.7002,67800.0
2013-10-18 13:45:00,10711.7002,10735.0,10705.1504,10727.3496,89250.0
2013-10-18 14:00:00,10727.7002,10749.0,10713.0,10739.5,112900.0
2013-10-18 14:15:00,10739.6504,10764.0,10731.4502,10755.4004,104775.0
2013-10-18 14:30:00,10755.25,10824.5,10744.0,10807.5498,221625.0
2013-10-18 14:45:00,10801.8496,10828.0,10796.5498,10816.0498,112800.0
2013-10-18 15:00:00,10818.3496,10845.5,10777.0,10796.75,184725.0
2013-10-18 15:15:00,10796.75,10811.0,10770.25,10793.9004,227100.0
2013-10-21 09:15:00,10809.0,10888.0,10775.0,10877.4502,226600.0
2013-10-21 09:30:00,10877.9004,10904.8496,10866.0,10895.2998,130175.0
2013-10-21 09:45:00,10896.0996,10919.75,10837.3496,10839.2998,149850.0
2013-10-21 10:00:00,10841.0,10841.5996,10733.0498,10736.7998,318450.0
2013-10-21 10:15:00,10740.2998,10837.4004,10739.0,10806.0,170000.0
2013-10-21 10:30:00,10807.7002,10820.0,10780.0,10813.0,85425.0
2013-10-21 10:45:00,10813.0498,10884.7998,10808.0498,10855.25,130450.0
2013-10-21 11:00:00,10855.25,10880.0,10835.0,10841.0,56525.0
2013-10-21 11:15:00,10840.0,10861.8496,10833.3496,10849.7998,36075.0
2013-10-21 11:30:00,10849.7998,10862.8496,10818.9502,10858.9502,81500.0
2013-10-21 11:45:00,10858.9502,10868.0,10814.25,10832.0,57375.0
2013-10-21 12:00:00,10832.0,10854.7002,10806.0,10825.9004,67825.0
2013-10-21 12:15:00,10825.9004,10828.4502,10782.4004,10800.0,95900.0
2013-10-21 12:30:00,10800.0,10845.3496,10792.0498,10831.0,57825.0
2013-10-21 12:45:00,10831.0,10845.0996,10810.5,10825.7002,56625.0
2013-10-21 13:00:00,10825.7002,10844.5996,10818.4502,10840.0,43725.0
2013-10-21 13:15:00,10840.0,10860.0,10803.5498,10810.7998,78550.0
2013-10-21 13:30:00,10812.4502,10850.5,10810.7998,10850.0,41850.0
2013-10-21 13:45:00,10850.0,10892.0,10840.0,10858.9502,105300.0
2013-10-21 14:00:00,10858.9502,10884.0,10851.0996,10878.0,45825.0
2013-10-21 14:15:00,10878.0,10892.0,10752.0996,10780.0,224300.0
2013-10-21 14:30:00,10780.0,10834.0,10775.0,10828.75,126925.0
2013-10-21 14:45:00,10828.75,10849.8496,10800.0,10833.7998,69750.0
2013-10-21 15:00:00,10833.0498,10841.0,10820.0,10834.25,82025.0
2013-10-21 15:15:00,10831.0,10857.2998,10823.7998,10825.0,170175.0
2013-10-22 09:15:00,10780.0498,10822.9004,10742.9502,10805.2002,222775.0
2013-10-22 09:30:00,10805.75,10833.5996,10780.9502,10819.9502,103775.0
2013-10-22 09:45:00,10819.9502,10857.0,10815.0,10853.75,131425.0
2013-10-22 10:00:00,10853.0,10860.0,10810.0,10847.75,87300.0
2013-10-22 10:15:00,10847.75,10869.9502,10827.0498,10841.0,92375.0
2013-10-22 10:30:00,10844.0,10857.0,10825.2998,10840.0,47950.0
2013-10-22 10:45:00,10840.0,10886.0,10837.5996,10873.8496,99725.0
2013-10-22 11:00:00,10876.4004,10938.0498,10876.4004,10931.9004,183250.0
2013-10-22 11:15:00,10929.8496,10949.9502,10911.0,10933.9502,129900.0
2013-10-22 11:30:00,10933.9502,10935.75,10902.7002,10920.5996,64000.0
2013-10-22 11:45:00,10921.0996,10924.8496,10860.0996,10875.75,133125.0
2013-10-22 12:00:00,10875.75,10898.5,10870.0,10876.25,54075.0
2013-10-22 12:15:00,10876.25,10893.9004,10813.7998,10828.8496,105925.0
2013-10-22 12:30:00,10828.3496,10849.0,10800.0,10826.9004,143825.0
2013-10-22 12:45:00,10829.4502,10864.75,10824.8496,10836.0,76225.0
2013-10-22 13:00:00,10836.0,10859.0,10836.0,10853.3496,28175.0
2013-10-22 13:15:00,10853.3496,10862.7998,10840.0,10840.5996,27625.0
2013-10-22 13:30:00,10840.5996,10878.0,10838.0,10865.0,61400.0
2013-10-22 13:45:00,10865.0,10866.0,10839.0,10847.0,46825.0
2013-10-22 14:00:00,10846.5996,10852.0,10822.0498,10844.0,66625.0
2013-10-22 14:15:00,10844.0,10907.4502,10844.0,10877.0498,141450.0
2013-10-22 14:30:00,10877.0498,10883.0,10833.0,10872.0996,83600.0
2013-10-22 14:45:00,10872.0,10878.25,10824.0,10855.2002,113125.0
2013-10-22 15:00:00,10855.5498,10875.0,10842.1504,10844.1504,82075.0
2013-10-22 15:15:00,10844.1504,10859.25,10840.0,10845.0,145875.0
2013-10-23 09:15:00,10898.0,10926.0,10842.0498,10883.9502,259800.0
2013-10-23 09:30:00,10883.9502,10918.0,10852.0,10865.0,181950.0
2013-10-23 09:45:00,10865.0,10891.7002,10812.3496,10890.0,196475.0
2013-10-23 10:00:00,10890.0,10934.9502,10889.8496,10912.3496,200825.0
2013-10-23 10:15:00,10916.8496,10943.2998,10900.5,10924.6504,107225.0
2013-10-23 10:30:00,10924.6504,10932.0,10894.5498,10898.9502,68475.0
2013-10-23 10:45:00,10898.9502,10903.0,10870.0,10886.5498,91950.0
2013-10-23 11:00:00,10886.5498,10896.3496,10855.3496,10878.2998,93525.0
2013-10-23 11:15:00,10878.2998,10920.0,10877.2998,10907.5,49650.0
2013-10-23 11:30:00,10907.5,10910.0498,10882.0996,10888.4004,35925.0
2013-10-23 11:45:00,10888.4004,10892.0,10868.0,10870.7998,50350.0
2013-10-23 12:00:00,10872.0,10890.4502,10825.0,10826.0,161925.0
2013-10-23 12:15:00,10830.0,10868.7002,10826.2002,10862.9502,83950.0
2013-10-23 12:30:00,10862.9502,10877.0,10855.0,10863.0498,55525.0
2013-10-23 12:45:00,10863.0498,10863.0498,10765.0,10791.0,260975.0
2013-10-23 13:00:00,10791.0,10810.9004,10751.5498,10799.0,173475.0
2013-10-23 13:15:00,10797.0498,10839.0,10787.0,10825.0498,91975.0
2013-10-23 13:30:00,10825.0498,10827.0,10786.7998,10806.0,70875.0
2013-10-23 13:45:00,10802.8496,10813.9004,10776.4502,10776.4502,77175.0
2013-10-23 14:00:00,10777.0996,10806.0,10760.0498,10805.0,85500.0
2013-10-23 14:15:00,10805.0,10864.7002,10801.8496,10836.0996,156125.0
2013-10-23 14:30:00,10835.0,10882.75,10818.4502,10876.9502,129125.0
2013-10-23 14:45:00,10874.2998,10904.8496,10862.0,10897.5,126125.0
2013-10-23 15:00:00,10897.5,10933.0,10892.5,10925.5498,187675.0
2013-10-23 15:15:00,10925.7002,10935.0,10902.0996,10905.0498,149650.0
2013-10-24 09:15:00,10899.8496,10979.8496,10895.0498,10966.0996,254975.0
2013-10-24 09:30:00,10966.0996,11068.4004,10966.0996,11051.75,310675.0
2013-10-24 09:45:00,11051.75,11064.6504,11037.0,11058.5498,116975.0
2013-10-24 10:00:00,11060.0,11084.25,11037.7998,11041.4004,147450.0
2013-10-24 10:15:00,11043.9004,11065.0,11034.9502,11061.4004,54625.0
2013-10-24 10:30:00,11061.4004,11097.7002,11051.0,11096.4004,111000.0
2013-10-24 10:45:00,11095.25,11097.9502,11060.0,11083.0,80300.0
2013-10-24 11:00:00,11083.0,11097.2998,11076.9004,11088.9502,54800.0
2013-10-24 11:15:00,11088.9502,11092.0,11053.4502,11089.9502,73350.0
2013-10-24 11:30:00,11089.9502,11116.7998,11085.75,11110.8496,105875.0
2013-10-24 11:45:00,11110.0498,11123.6504,11090.0,11111.9502,90725.0
2013-10-24 12:00:00,11113.9502,11127.9502,11070.0996,11081.4004,106625.0
2013-10-24 12:15:00,11081.4004,11092.0,11036.0498,11047.0,149975.0
2013-10-24 12:30:00,11048.6504,11057.75,10994.4502,11030.8496,202150.0
2013-10-24 12:45:00,11030.5498,11056.5996,11013.5,11056.0498,63600.0
2013-10-24 13:00:00,11052.9502,11070.2002,11015.1504,11030.0,100025.0
2013-10-24 13:15:00,11028.0,11030.0,10950.5,10986.0,279775.0
2013-10-24 13:30:00,10986.0,10986.5498,10914.0,10947.5498,240725.0
2013-10-24 13:45:00,10949.25,10996.2002,10948.0,10978.0,123250.0
2013-10-24 14:00:00,10978.0,11017.4502,10962.7002,11015.3496,93600.0
2013-10-24 14:15:00,11012.8496,11015.75,10953.5996,10967.2002,90675.0
2013-10-24 14:30:00,10967.25,10967.25,10852.6504,10909.4502,284750.0
2013-10-24 14:45:00,10909.75,10942.7998,10871.0,10925.9004,135125.0
2013-10-24 15:00:00,10925.9004,10939.0498,10892.75,10929.9004,90650.0
2013-10-24 15:15:00,10929.9004,10940.0,10902.0,10910.4004,132750.0
2013-10-25 09:15:00,10820.0,10947.9502,10800.0,10926.5996,230675.0
2013-10-25 09:30:00,10925.0498,10925.6504,10872.2998,10904.5498,117675.0
2013-10-25 09:45:00,10904.5498,10933.75,10876.3496,10930.0,87025.0
2013-10-25 10:00:00,10927.5498,10931.0,10875.0,10883.3496,73550.0
2013-10-25 10:15:00,10883.3496,10920.0,10880.0,10908.0996,61650.0
2013-10-25 10:30:00,10908.0996,10918.7998,10897.2998,10912.4502,34500.0
2013-10-25 10:45:00,10912.4502,10936.25,10910.0,10926.0,66700.0
2013-10-25 11:00:00,10926.0,10941.5996,10909.9502,10928.9004,44850.0
2013-10-25 11:15:00,10928.9004,10940.9004,10915.0,10923.7998,29750.0
2013-10-25 11:30:00,10923.0,10926.7998,10892.0,10901.7002,49475.0
2013-10-25 11:45:00,10901.7002,10918.6504,10895.5,10908.0,21225.0
2013-10-25 12:00:00,10908.0,10913.4004,10862.2002,10879.9502,86075.0
2013-10-25 12:15:00,10879.9502,10900.0,10876.3496,10888.0,30100.0
2013-10-25 12:30:00,10886.2998,10934.75,10880.1504,10900.0,139625.0
2013-10-25 12:45:00,10900.0,10900.0,10817.0498,10841.0996,197900.0
2013-10-25 13:00:00,10841.0996,10858.0,10805.3496,10848.0996,106725.0
2013-10-25 13:15:00,10848.5,10908.8496,10847.0,10894.7998,158550.0
2013-10-25 13:30:00,10894.7998,10975.0,10894.7998,10937.75,262850.0
2013-10-25 13:45:00,10939.2998,10940.0,10896.2998,10921.0,99100.0
2013-10-25 14:00:00,10921.0,10937.9004,10915.5,10927.25,41675.0
2013-10-25 14:15:00,10926.0,10950.0,10902.0498,10938.5498,63575.0
2013-10-25 14:30:00,10938.5498,10938.5498,10888.2998,10926.3496,92450.0
2013-10-25 14:45:00,10926.3496,10934.0,10905.0,10915.4004,42850.0
2013-10-25 15:00:00,10915.0498,10929.0,10897.4502,10907.0498,66800.0
2013-10-25 15:15:00,10906.0498,10916.75,10890.4004,10893.1504,165025.0
2013-10-28 09:15:00,10877.6504,11005.7998,10877.6504,10957.7998,210800.0
2013-10-28 09:30:00,10957.75,10999.0,10957.75,10996.4004,108675.0
2013-10-28 09:45:00,10996.4004,11018.5996,10967.7998,10981.0498,127150.0
2013-10-28 10:00:00,10981.0498,10991.2002,10963.9502,10975.9502,56475.0
2013-10-28 10:15:00,10975.9502,10980.2998,10967.0498,10975.9004,56425.0
2013-10-28 10:30:00,10975.9004,10982.0996,10941.0,10942.1504,57775.0
2013-10-28 10:45:00,10943.2002,10974.0996,10930.0,10963.5,63775.0
2013-10-28 11:00:00,10963.5,10977.7002,10955.0,10976.9502,29050.0
2013-10-28 11:15:00,10976.9502,10979.0,10944.6504,10953.4502,45700.0
2013-10-28 11:30:00,10955.0,10964.7002,10937.5,10940.0,40925.0
2013-10-28 11:45:00,10940.0,10963.2998,10938.0,10958.7998,43275.0
2013-10-28 12:00:00,10958.7998,10961.4502,10906.1504,10913.5,79400.0
2013-10-28 12:15:00,10915.0,10928.1504,10914.8496,10924.0,52175.0
2013-10-28 12:30:00,10924.0,10928.0498,10893.9004,10893.9004,84125.0
2013-10-28 12:45:00,10892.5,10923.4004,10882.4004,10916.5498,71650.0
2013-10-28 13:00:00,10916.5,10936.6504,10896.6504,10922.9502,42725.0
2013-10-28 13:15:00,10922.9502,10934.4004,10907.9502,10927.8496,29775.0
2013-10-28 13:30:00,10927.8496,10930.0,10887.0,10900.0,52325.0
2013-10-28 13:45:00,10900.0,10905.0,10835.1504,10847.6504,209200.0
2013-10-28 14:00:00,10847.6504,10870.0,10816.7998,10830.7998,112725.0
2013-10-28 14:15:00,10829.25,10835.0,10762.5498,10783.8496,244400.0
2013-10-28 14:30:00,10783.0,10819.7998,10782.0,10803.1504,116500.0
2013-10-28 14:45:00,10803.1504,10810.6504,10784.2002,10808.5996,63775.0
2013-10-28 15:00:00,10806.5,10810.7002,10756.25,10767.0,118500.0
2013-10-28 15:15:00,10769.2998,10788.0,10759.5996,10777.0,229575.0
2013-10-29 09:15:00,10750.0,10781.5996,10673.3496,10701.0498,294025.0
2013-10-29 09:30:00,10701.0498,10705.75,10677.25,10701.0,93275.0
2013-10-29 09:45:00,10701.0,10723.25,10692.7002,10707.2998,81600.0
2013-10-29 10:00:00,10707.2998,10713.8496,10678.0498,10679.0,63625.0
2013-10-29 10:15:00,10679.0,10697.5,10666.0,10688.0,86200.0
2013-10-29 10:30:00,10688.5,10706.0,10678.5498,10691.8496,104175.0
2013-10-29 10:45:00,10690.0,10899.0,10686.0996,10806.1504,466975.0
2013-10-29 11:00:00,10805.75,10983.5,10621.0,10879.9502,926075.0
2013-10-29 11:15:00,10876.7998,10989.0,10860.0,10949.1504,298975.0
2013-10-29 11:30:00,10947.2002,10970.6504,10931.0,10941.4004,133825.0
2013-10-29 11:45:00,10941.4004,10942.8496,10905.0498,10924.9004,108775.0
2013-10-29 12:00:00,10924.9004,10950.0,10907.7998,10942.9502,67175.0
2013-10-29 12:15:00,10942.0,10963.5498,10938.0498,10960.0,62400.0
2013-10-29 12:30:00,10960.0,11100.0,10959.0,11089.9502,445775.0
2013-10-29 12:45:00,11090.0498,11168.0,11072.5996,11151.0996,363850.0
2013-10-29 13:00:00,11145.9502,11184.0,11125.9004,11178.0,169875.0
2013-10-29 13:15:00,11175.9004,11191.4004,11151.0,11170.8496,113550.0
2013-10-29 13:30:00,11170.9004,11179.0,11137.0498,11157.0498,83200.0
2013-10-29 13:45:00,11158.0,11189.4004,11154.0498,11170.5,87050.0
2013-10-29 14:00:00,11171.25,11236.5996,11171.2002,11210.3496,185525.0
2013-10-29 14:15:00,11210.25,11215.0,11166.8496,11194.0,116700.0
2013-10-29 14:30:00,11194.0,11245.0,11191.7002,11224.8496,120000.0
2013-10-29 14:45:00,11224.8496,11249.0,11192.5498,11212.0498,170275.0
2013-10-29 15:00:00,11212.1504,11254.2002,11197.0,11237.0498,157400.0
2013-10-29 15:15:00,11237.0498,11270.0,11230.0,11265.0,235300.0
2013-10-30 09:15:00,11441.0,11441.0,11242.5,11312.0,242600.0
2013-10-30 09:30:00,11312.0,11347.0,11306.3496,11320.0498,122675.0
2013-10-30 09:45:00,11320.2002,11325.25,11260.2002,11288.3496,168850.0
2013-10-30 10:00:00,11290.0,11298.9502,11273.25,11273.8496,49575.0
2013-10-30 10:15:00,11273.5996,11323.75,11261.0,11318.3496,82300.0
2013-10-30 10:30:00,11315.4502,11320.0,11288.0,11303.0,48150.0
2013-10-30 10:45:00,11303.0,11327.0,11290.0,11321.9004,37125.0
2013-10-30 11:00:00,11321.5498,11354.7998,11310.9004,11343.5498,75925.0
2013-10-30 11:15:00,11343.3496,11353.0996,11306.5996,11321.9004,76875.0
2013-10-30 11:30:00,11321.9004,11324.9502,11295.0,11301.0,50075.0
2013-10-30 11:45:00,11302.5,11349.4502,11296.5996,11333.0,167900.0
2013-10-30 12:00:00,11333.0,11336.5498,11295.0498,11301.0498,58750.0
2013-10-30 12:15:00,11298.7002,11320.0,11289.0,11318.9502,44550.0
2013-10-30 12:30:00,11318.9502,11336.9004,11300.0,11331.0,35875.0
2013-10-30 12:45:00,11331.0,11338.7002,11313.0,11320.0,33175.0
2013-10-30 13:00:00,11320.0,11323.5,11303.4004,11319.2998,35725.0
2013-10-30 13:15:00,11319.2998,11349.9004,11316.7998,11349.3496,94600.0
2013-10-30 13:30:00,11346.3496,11366.2002,11333.0498,11345.5498,116625.0
2013-10-30 13:45:00,11345.0,11376.75,11342.8496,11357.0,99425.0
2013-10-30 14:00:00,11357.0,11374.2002,11348.9004,11371.0,77525.0
2013-10-30 14:15:00,11370.8496,11370.8496,11275.0,11315.0,181950.0
2013-10-30 14:30:00,11315.0,11320.0,11215.75,11242.0498,263525.0
2013-10-30 14:45:00,11244.0,11252.25,11200.0,11240.1504,164525.0
2013-10-30 15:00:00,11240.0498,11284.0498,11221.1504,11232.3496,157000.0
2013-10-30 15:15:00,11232.3496,11255.0,11219.3496,11250.0,144050.0
2013-10-31 09:15:00,11219.9502,11248.0498,11176.1504,11192.25,181450.0
2013-10-31 09:30:00,11194.0,11234.7002,11191.0,11227.0498,102650.0
2013-10-31 09:45:00,11226.9004,11227.9004,11193.0,11203.9502,67125.0
2013-10-31 10:00:00,11202.0,11205.0,11190.0,11198.0,64750.0
2013-10-31 10:15:00,11198.0,11199.9502,11166.4502,11189.75,86775.0
2013-10-31 10:30:00,11189.75,11202.0,11182.5498,11197.6504,56025.0
2013-10-31 10:45:00,11197.5498,11218.9502,11190.25,11193.0,75150.0
2013-10-31 11:00:00,11193.0,11203.5498,11179.9004,11184.7002,56700.0
2013-10-31 11:15:00,11184.7002,11212.0,11174.0498,11203.2002,88375.0
2013-10-31 11:30:00,11203.2002,11208.25,11183.7002,11202.2998,61200.0
2013-10-31 11:45:00,11203.4004,11208.9004,11198.0,11200.75,34775.0
2013-10-31 12:00:00,11200.75,11208.4502,11192.3496,11205.0,34900.0
2013-10-31 12:15:00,11205.0,11266.0498,11202.5,11244.0996,205950.0
2013-10-31 12:30:00,11244.0996,11255.7002,11225.2998,11255.7002,80625.0
2013-10-31 12:45:00,11257.0,11314.75,11255.2002,11290.0498,170150.0
2013-10-31 13:00:00,11290.0498,11335.5,11290.0498,11318.0,130375.0
2013-10-31 13:15:00,11318.0,11346.1504,11288.0498,11307.7998,125325.0
2013-10-31 13:30:00,11307.9502,11348.0,11305.0498,11344.9004,96525.0
2013-10-31 13:45:00,11346.1504,11375.0,11337.0996,11362.5498,112400.0
2013-10-31 14:00:00,11362.75,11414.9004,11359.2998,11405.0,210150.0
2013-10-31 14:15:00,11405.0,11419.75,11309.8496,11340.0498,267825.0
2013-10-31 14:30:00,11340.0,11358.9502,11312.5,11348.0996,106150.0
2013-10-31 14:45:00,11347.9502,11410.0,11330.5,11410.0,163750.0
2013-10-31 15:00:00,11410.0,11471.1504,11410.0,11465.5996,422750.0
2013-10-31 15:15:00,11467.0,11482.0,11462.2998,11475.0,342875.0
2013-11-01 09:15:00,10589.5,11680.0,10589.5,11673.9502,382000.0
2013-11-01 09:30:00,11675.0,11715.0,11665.0,11698.9502,227225.0
2013-11-01 09:45:00,11697.5996,11700.0,11621.4502,11652.8496,241750.0
2013-11-01 10:00:00,11645.9502,11666.0,11602.2002,11614.5996,107200.0
2013-11-01 10:15:00,11612.9502,11649.1504,11609.4004,11644.8496,59350.0
2013-11-01 10:30:00,11644.8496,11697.0,11644.8496,11677.2998,93750.0
2013-11-01 10:45:00,11677.2998,11688.0,11654.0,11678.5498,53825.0
2013-11-01 11:00:00,11680.0,11710.0,11673.3496,11685.0,94825.0
2013-11-01 11:15:00,11685.0,11703.0,11676.1504,11699.0,68575.0
2013-11-01 11:30:00,11698.0,11763.9502,11691.6504,11727.0498,177500.0
2013-11-01 11:45:00,11730.0,11740.0,11679.0,11711.0,127025.0
2013-11-01 12:00:00,11711.0,11722.0,11684.0,11694.8496,55575.0
2013-11-01 12:15:00,11694.8496,11746.4502,11690.0498,11746.0,63275.0
2013-11-01 12:30:00,11746.0,11746.0,11696.0,11700.0,50825.0
2013-11-01 12:45:00,11701.0498,11711.0996,11663.7002,11700.0,98550.0
2013-11-01 13:00:00,11702.7998,11722.0,11676.5498,11686.5,57625.0
2013-11-01 13:15:00,11686.2998,11702.75,11671.5996,11699.75,75450.0
2013-11-01 13:30:00,11699.75,11718.2002,11667.5996,11704.0,67025.0
2013-11-01 13:45:00,11704.0,11719.0,11679.7998,11714.0498,60900.0
2013-11-01 14:00:00,11714.0498,11746.3496,11713.5498,11740.25,110850.0
2013-11-01 14:15:00,11740.0,11762.0498,11720.0996,11748.3496,123500.0
2013-11-01 14:30:00,11748.5,11799.0,11748.5,11764.0,200625.0
2013-11-01 14:45:00,11766.5996,11774.9502,11725.0,11745.0,99075.0
2013-11-01 15:00:00,11747.0,11764.7002,11716.2998,11720.8496,104275.0
2013-11-01 15:15:00,11720.5498,11740.7002,11701.2998,11705.0,178550.0
2013-11-05 09:15:00,11630.0,11650.0,11583.2998,11630.0,188250.0
2013-11-05 09:30:00,11631.9502,11631.9502,11573.7998,11606.0,184750.0
2013-11-05 09:45:00,11606.0,11635.0,11580.0,11613.2998,111825.0
2013-11-05 10:00:00,11613.2998,11617.5996,11562.6504,11587.4004,115100.0
2013-11-05 10:15:00,11587.4004,11602.0,11575.0996,11579.75,50550.0
2013-11-05 10:30:00,11577.5996,11614.0,11577.5996,11596.9502,53875.0
2013-11-05 10:45:00,11596.9502,11620.0,11585.0,11610.75,42450.0
2013-11-05 11:00:00,11610.0,11623.0,11589.0996,11600.5,40350.0
2013-11-05 11:15:00,11600.5,11627.0,11600.2998,11620.0,38650.0
2013-11-05 11:30:00,11620.0,11690.0,11617.1504,11662.3496,157500.0
2013-11-05 11:45:00,11662.3496,11673.9004,11642.0498,11662.8496,48675.0
2013-11-05 12:00:00,11662.8496,11767.0,11662.8496,11717.0996,192000.0
2013-11-05 12:15:00,11717.0,11795.0,11716.0,11794.4004,152750.0
2013-11-05 12:30:00,11790.7002,11835.0,11782.0,11790.0,174050.0
2013-11-05 12:45:00,11790.0,11799.75,11747.4004,11752.0,87450.0
2013-11-05 13:00:00,11752.0,11773.9502,11743.0,11752.2998,52900.0
2013-11-05 13:15:00,11752.3496,11770.1504,11701.2998,11704.25,88150.0
2013-11-05 13:30:00,11701.8496,11725.9502,11675.2998,11702.8496,147125.0
2013-11-05 13:45:00,11702.1504,11715.5,11676.0,11692.0,71675.0
2013-11-05 14:00:00,11692.0,11697.7998,11650.0996,11693.5,90300.0
2013-11-05 14:15:00,11693.5,11733.4004,11670.0996,11716.5,86525.0
2013-11-05 14:30:00,11719.0,11744.4004,11666.25,11670.0,96400.0
2013-11-05 14:45:00,11668.25,11688.0,11611.1504,11630.4004,123950.0
2013-11-05 15:00:00,11631.0996,11656.8496,11595.4004,11596.5498,141225.0
2013-11-05 15:15:00,11596.5498,11604.0,11560.0,11565.0,206750.0
2013-11-06 09:15:00,11594.0,11618.8496,11475.0996,11558.9004,252400.0
2013-11-06 09:30:00,11558.9502,11570.0,11510.0,11525.9004,98550.0
2013-11-06 09:45:00,11527.0996,11533.5996,11491.0498,11503.25,91050.0
2013-11-06 10:00:00,11505.0,11537.75,11496.2002,11517.9502,67625.0
2013-11-06 10:15:00,11520.0498,11533.0,11500.0,11501.9502,49650.0
2013-11-06 10:30:00,11500.0996,11521.0,11479.6504,11511.0498,98575.0
2013-11-06 10:45:00,11511.0498,11542.0,11482.5996,11538.2998,91175.0
2013-11-06 11:00:00,11541.9004,11552.0,11526.0,11533.0,77775.0
2013-11-06 11:15:00,11533.0,11547.25,11519.4004,11522.0,37400.0
2013-11-06 11:30:00,11522.0,11522.0,11476.3496,11482.0,97400.0
2013-11-06 11:45:00,11481.2998,11499.5,11435.0,11439.75,176950.0
2013-11-06 12:00:00,11439.75,11474.5,11437.5996,11474.2002,80650.0
