Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2009-03-25,98.47,99.86,96.09,97.95,12017000.0,0.0,1.0,79.199741751808,80.317723279533,77.285499999302,78.781504057983,12017000.0
2009-03-24,97.69,99.55,97.52,98.3,9346700.0,0.0,1.0,78.572385211071,80.068389269752,78.43565365732,79.063010198058,9346700.0
2009-03-23,93.7,98.71,93.7,98.71,12407200.0,0.0,1.0,75.363215214222,79.392774533574,75.363215214222,79.392774533574,12407200.0
2009-03-20,93.16,95.0,92.18,92.51,12193900.0,0.0,1.0,74.92889145525,76.408809448784,74.140674263041,74.406094337969,12193900.0
2009-03-19,93.08,93.35,91.51,92.66,9899300.0,0.0,1.0,74.864547194661,75.081709074148,73.601791080613,74.526739826572,9899300.0
2009-03-18,89.41,92.9,89.41,91.95,17954300.0,0.0,1.0,71.912754240166,74.719772608337,71.912754240166,73.95568451385,17954300.0
2009-03-17,91.11,92.91,90.45,92.91,11489700.0,0.0,1.0,73.280069777671,74.727815640911,72.749229627816,74.727815640911,11489700.0
2009-03-16,91.34,93.0,90.54,91.22,11793700.0,0.0,1.0,73.465059526863,74.800202934073,72.821616920978,73.36854313598,11793700.0
2009-03-13,90.4,90.65,89.29,90.36,9111900.0,0.0,1.0,72.709014464948,72.910090279287,71.816237849284,72.676842334654,9111900.0
2009-03-12,88.59,90.6,87.49,90.4,11829200.0,0.0,1.0,71.253225569135,72.86987511642,70.368491986044,72.709014464948,11829200.0
2009-03-11,87.51,89.54,86.72,88.62,11823900.0,0.0,1.0,70.384578051191,72.017313663623,69.74917847788,71.277354666855,11823900.0
2009-03-10,85.11,87.25,83.64,87.25,15914800.0,0.0,1.0,68.454250233537,70.175459204278,67.271924445224,70.175459204278,15914800.0
2009-03-09,84.7,86.8,83.02,83.48,13151800.0,0.0,1.0,68.124485898021,69.813522738468,66.773256425664,67.143235924048,13151800.0
2009-03-06,87.47,88.25,83.81,85.81,15186000.0,0.0,1.0,70.352405920896,70.979762461634,67.408655998975,69.017262513686,15186000.0
2009-03-05,88.13,90.16,87.02,87.48,14930100.0,0.0,1.0,70.883246070751,72.515981683183,69.990469455086,70.36044895347,14930100.0
2009-03-04,88.97,91.24,87.602,89.49,15391700.0,0.0,1.0,71.55886080693,73.384629201127,70.458573950867,71.977098500755,15391700.0
2009-03-03,90.16,90.18,87.19,87.77,13744100.0,0.0,1.0,72.515981683183,72.53206774833,70.127201008837,70.593696898103,13744100.0
2009-03-02,91.17,91.9,88.75,89.05,15231700.0,0.0,1.0,73.328327973112,73.915469350982,71.381914090312,71.623205067518,15231700.0
2009-02-27,88.01,93.28,88.01,92.03,21311200.0,0.0,1.0,70.786729679868,75.025407846133,70.786729679868,74.020028774438,21311200.0
2009-02-26,87.0,90.2,86.33,88.97,17423200.0,0.0,1.0,69.974383389939,72.548153813477,69.435500207511,71.55886080693,17423200.0
2009-02-25,86.0,87.12,82.85,85.9,12646400.0,0.0,1.0,69.170080132584,70.070899780822,66.636524871913,69.089649806848,12646400.0
2009-02-24,84.42,87.08,84.1,86.4,12915300.0,0.0,1.0,67.899280985962,70.038727650528,67.641903943608,69.491801435526,12915300.0
2009-02-23,89.3,89.33,84.19,84.37,13509600.0,0.0,1.0,71.824280881857,71.848409979578,67.71429123677,67.859065823094,13509600.0
2009-02-20,88.05,89.9,87.34,88.79,12400700.0,0.0,1.0,70.818901810163,72.306862836271,70.24784649744,71.414086220606,12400700.0
2009-02-19,91.69,92.16,88.45,88.93,12622700.0,0.0,1.0,73.746565666937,74.124588197894,71.140623113105,71.526688676636,12622700.0
2009-02-18,91.17,92.25,90.4406,91.51,8492600.0,0.0,1.0,73.328327973112,74.196975491056,72.741669177197,73.601791080613,8492600.0
2009-02-17,91.73,92.49,90.5,90.67,8903500.0,0.0,1.0,73.778737797231,74.390008272822,72.789444790684,72.926176344434,8903500.0
2009-02-13,94.79,95.18,93.57,93.84,6742400.0,0.0,1.0,76.23990576474,76.553584035108,75.258655790766,75.475817670252,6742400.0
2009-02-12,94.41,95.2,92.2,95.07,9917700.0,0.0,1.0,75.934270526944,76.569670100255,74.156760328189,76.465110676799,9917700.0
2009-02-11,93.48,95.77,93.0,95.16,10765700.0,0.0,1.0,75.186268497604,77.028122956948,74.800202934073,76.537497969961,10765700.0
2009-02-10,95.58,96.82,92.96,93.27,13541300.0,0.0,1.0,76.875305338051,77.872641377172,74.768030803779,75.017364813559,13541300.0
2009-02-09,95.93,96.98,94.72,96.82,8165800.0,0.0,1.0,77.156811478125,78.001329898348,76.183604536725,77.872641377172,8165800.0
2009-02-06,92.51,97.1,91.65,96.14,13055900.0,0.5,1.0,74.406094337969,78.097846289231,73.714393536643,77.32571516217,13055900.0
2009-02-05,92.13,93.2,91.22,92.41,11622900.0,0.0,1.0,73.717075102346,74.573226956894,72.98894595502,73.941114839985,11622900.0
2009-02-04,93.74,94.91,91.82,92.83,10189800.0,0.0,1.0,75.005303593769,75.94146964033,73.469031107103,74.277174446443,10189800.0
2009-02-03,91.07,93.73,90.16,93.48,8864500.0,0.0,1.0,72.868924666999,74.997302174567,72.140795519673,74.797266694533,8864500.0
2009-02-02,90.6,91.86,89.69,90.93,9926400.0,0.0,1.0,72.492857964534,73.501036783908,71.764728817208,72.75690479818,9926400.0
2009-01-30,92.23,93.48,91.25,91.65,9617000.0,0.0,1.0,73.79708929436,74.797266694533,73.012950212624,73.333006980679,9617000.0
2009-01-29,93.58,94.58,92.02,92.51,9233500.0,0.0,1.0,74.877280886546,75.677422806685,73.629059491131,74.021129031998,9233500.0
2009-01-28,92.7,94.94,91.91,94.82,13407200.0,0.0,1.0,74.173155996825,75.965473897935,73.541043879915,75.869456867518,13407200.0
2009-01-27,91.77,91.97,90.5,91.66,8720800.0,0.0,1.0,73.429024011096,73.589052395124,72.41284377252,73.341008399881,8720800.0
2009-01-26,89.77,92.67,89.52,91.6,9840800.0,0.0,1.0,71.828740170819,74.14915173922,71.628704690785,73.292999884672,9840800.0
2009-01-23,88.4,90.7,87.81,89.49,10253700.0,0.0,1.0,70.73254574023,72.572872156548,70.260462007348,71.604700433181,10253700.0
2009-01-22,89.83,90.74,88.11,90.07,12350700.0,0.0,1.0,71.876748686028,72.604877833353,70.50050458339,72.068782746861,12350700.0
2009-01-21,86.35,91.6,86.0,91.42,24905000.0,0.0,1.0,69.092254803946,73.292999884672,68.812205131898,73.148974339048,24905000.0
2009-01-20,84.76,84.92,81.76,81.98,13800100.0,0.0,1.0,67.820029150926,67.948051858148,65.419603390511,65.595634612942,13800100.0
2009-01-16,84.61,85.74,83.08,84.92,11245300.0,0.0,1.0,67.700007862905,68.604168232662,66.475790725094,67.948051858148,11245300.0
2009-01-15,83.34,84.83,82.256,84.12,11734800.0,0.0,1.0,66.68382762433,67.876039085336,65.8164737829,67.307938322038,11734800.0
2009-01-14,84.2,84.82,82.11,83.19,9470000.0,0.0,1.0,67.371949675649,67.868037666134,65.69965306256,66.563806336309,9470000.0
2009-01-13,85.5,86.59,84.79,85.34,7657200.0,0.0,1.0,68.412134171829,69.284288864779,67.84403340853,68.284111464606,7657200.0
2009-01-12,84.57,86.6,84.42,85.71,8072700.0,0.0,1.0,67.6680021861,69.292290283981,67.547980898079,68.580163975058,8072700.0
2009-01-09,87.05,87.5,84.25,84.7,7440300.0,0.0,1.0,69.652354148043,70.012418012105,67.411956771656,67.772020635718,7440300.0
2009-01-08,87.81,88.14,85.98,87.18,7231800.0,0.0,1.0,70.260462007348,70.524508840994,68.796202293495,69.756372597661,7231800.0
2009-01-07,87.83,88.8,87.12,87.79,8455100.0,0.0,1.0,70.276464845751,71.052602508285,69.708364082453,70.244459168945,8455100.0
2009-01-06,87.11,90.41,86.37,89.23,9649500.0,0.0,1.0,69.700362663251,72.340830999708,69.108257642349,71.396663533945,9649500.0
2009-01-05,86.42,87.67,86.18,86.82,8315700.0,0.0,1.0,69.148264738356,70.148442138529,68.956230677523,69.468321506411,8315700.0
2009-01-02,83.89,87.59,83.89,87.37,7558200.0,0.0,1.0,67.123905680406,70.084430784918,67.123905680406,69.908399562487,7558200.0
