"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"YESBANK","EQ","29-Jun-2017","       1449.70","       1459.90","       1470.00","       1433.85","       1438.00","       1438.50","       1450.46","    2619863","          3800003041.20","     108339","    1251165","         47.76"
"YESBANK","EQ","30-Jun-2017","       1438.50","       1438.00","       1466.85","       1425.00","       1465.90","       1463.50","       1454.36","    2092369","          3043049371.30","      87889","     829081","         39.62"
"YESBANK","EQ","03-Jul-2017","       1463.50","       1469.80","       1496.00","       1452.00","       1491.00","       1492.75","       1482.12","    2176784","          3226248863.80","      59950","     787265","         36.17"
"YESBANK","EQ","04-Jul-2017","       1492.75","       1507.80","       1512.00","       1480.00","       1487.05","       1485.05","       1494.25","    2193234","          3277248533.65","      78557","     831040","         37.89"
"YESBANK","EQ","05-Jul-2017","       1485.05","       1489.10","       1509.70","       1487.00","       1506.00","       1505.95","       1501.45","    1826575","          2742518927.40","      59428","     659866","         36.13"
"YESBANK","EQ","06-Jul-2017","       1505.95","       1501.00","       1519.00","       1495.00","       1504.10","       1504.05","       1506.76","    1438599","          2167628475.30","      49960","     483431","         33.60"
"YESBANK","EQ","07-Jul-2017","       1504.05","       1502.65","       1515.20","       1497.60","       1506.50","       1505.75","       1506.00","    1231673","          1854904752.45","      43626","     315610","         25.62"
"YESBANK","EQ","10-Jul-2017","       1505.75","       1512.00","       1522.00","       1500.90","       1511.20","       1512.90","       1514.61","     315651","           478086694.45","      10304","     162100","         51.35"
"YESBANK","EQ","11-Jul-2017","       1512.90","       1515.25","       1533.00","       1508.00","       1508.20","       1514.80","       1523.42","    1982020","          3019456972.80","      50359","     888372","         44.82"
"YESBANK","EQ","12-Jul-2017","       1514.80","       1516.00","       1522.70","       1505.00","       1515.20","       1515.45","       1515.25","    1613612","          2445025853.60","      60594","     873129","         54.11"
"YESBANK","EQ","13-Jul-2017","       1515.45","       1518.00","       1588.00","       1518.00","       1581.10","       1582.00","       1555.35","    4158281","          6467568428.70","     115736","    1664424","         40.03"
"YESBANK","EQ","14-Jul-2017","       1582.00","       1591.85","       1594.85","       1554.20","       1570.50","       1564.60","       1569.04","    2073301","          3253095806.05","      60109","     757189","         36.52"
"YESBANK","EQ","17-Jul-2017","       1564.60","       1569.70","       1574.90","       1543.40","       1549.30","       1547.45","       1555.09","    1097877","          1707299275.35","      43058","     410490","         37.39"
"YESBANK","EQ","18-Jul-2017","       1547.45","       1549.70","       1577.45","       1545.10","       1553.50","       1557.80","       1563.42","    1432358","          2239379197.95","      60918","     509465","         35.57"
"YESBANK","EQ","19-Jul-2017","       1557.80","       1561.00","       1576.50","       1551.10","       1567.40","       1570.15","       1565.67","    2109966","          3303501641.50","      62693","    1262694","         59.84"
"YESBANK","EQ","20-Jul-2017","       1570.15","       1572.00","       1579.00","       1561.20","       1571.00","       1571.60","       1571.41","    1647855","          2589455104.05","      65154","     761706","         46.22"
"YESBANK","EQ","21-Jul-2017","       1571.60","       1572.00","       1581.45","       1565.00","       1576.55","       1577.65","       1572.66","    1065082","          1675013039.65","      68728","     483648","         45.41"
"YESBANK","EQ","24-Jul-2017","       1577.65","       1578.00","       1619.00","       1576.95","       1591.00","       1593.25","       1602.44","    2515226","          4030505769.45","      76847","     833634","         33.14"
